checkpoint,layer_idx,head_idx,baseline_loss,perturbed_loss,delta,elapsed_sec
4000,1,6,3.483409061431885,3.4851334285736084,-0.0004950228673444142,7.17716121673584
4000,1,7,3.483409061431885,3.4850497913360594,-0.000471012699122992,7.176063060760498
4000,1,8,3.483409061431885,3.4899103832244873,-0.00186636759506218,7.179486989974976
4000,1,9,3.483409061431885,3.4853886413574218,-0.00056828810243812,7.176719427108765
4000,1,10,3.483409061431885,3.4825893211364747,0.00023532702618430014,7.180010557174683
4000,1,11,3.483409061431885,3.4888741874694826,-0.0015689015964582863,7.180166006088257
4000,1,12,3.483409061431885,3.484111089706421,-0.00020153483617782505,7.178194046020508
4000,1,13,3.483409061431885,3.485518388748169,-0.0006055353474383966,7.1780641078948975
4000,1,14,3.483409061431885,3.4833805465698244,8.185906839415748e-06,7.181788921356201
4000,1,15,3.483409061431885,3.4857376194000245,-0.0006684710084500969,7.178643226623535
4000,2,0,3.483409061431885,3.4886453437805174,-0.001503206271869797,7.180958271026611
4000,2,1,3.483409061431885,3.4949371433258056,-0.0033094252471118114,7.180304527282715
4000,2,2,3.483409061431885,3.485213251113892,-0.0005179379309719312,7.180504560470581
4000,2,3,3.483409061431885,3.4861049175262453,-0.0007739131542742931,7.179373502731323
4000,2,4,3.483409061431885,3.5009734630584717,-0.005042302329938475,7.180818796157837
4000,2,5,3.483409061431885,3.484911527633667,-0.00043132063311690375,7.181989669799805
4000,2,6,3.483409061431885,3.484492082595825,-0.00031090840749410523,7.182007551193237
4000,2,7,3.483409061431885,3.4873845386505127,-0.0011412605147767612,7.180101156234741
4000,2,8,3.483409061431885,3.4850993156433105,-0.00048522989451341196,7.181968927383423
4000,2,9,3.483409061431885,3.483240594863892,4.836255662831216e-05,7.18240213394165
4000,2,10,3.483409061431885,3.4875482273101808,-0.0011882514529012683,7.183801174163818
4000,2,11,3.483409061431885,3.4849814891815187,-0.00045140485136921664,7.1837615966796875
4000,2,12,3.483409061431885,3.4843863105773925,-0.00028054389486655847,7.18593168258667
4000,2,13,3.483409061431885,3.484305696487427,-0.00025740159703591326,7.181701183319092
4000,2,14,3.483409061431885,3.4840204429626467,-0.00017551241326520413,7.1821839809417725
4000,2,15,3.483409061431885,3.485076627731323,-0.0004787167599411507,7.181144952774048
4000,3,0,3.483409061431885,3.482764835357666,0.00018494126381871244,7.183331251144409
4000,3,1,3.483409061431885,3.486421461105347,-0.0008647849334765248,7.184085130691528
4000,3,2,3.483409061431885,3.4826455020904543,0.00021919887327752076,7.184041738510132
4000,3,3,3.483409061431885,3.4848318099975586,-0.000408435684865811,7.185038805007935
4000,3,4,3.483409061431885,3.4846181583404543,-0.0003471016143227225,7.1869566440582275
4000,3,5,3.483409061431885,3.4836167240142824,-5.961475633071341e-05,7.182607173919678
4000,3,6,3.483409061431885,3.488223686218262,-0.0013821588855825796,7.183923721313477
4000,3,7,3.483409061431885,3.488824014663696,-0.0015544982332868567,7.183433532714844
4000,3,8,3.483409061431885,3.489925756454468,-0.0018707808665756485,7.183693885803223
4000,3,9,3.483409061431885,3.4870384979248046,-0.0010419208393021118,7.183258295059204
4000,3,10,3.483409061431885,3.483972635269165,-0.00016178801494199052,7.183420181274414
4000,3,11,3.483409061431885,3.4838852787017824,-0.0001367101197416638,7.183467626571655
4000,3,12,3.483409061431885,3.485086727142334,-0.00048161604935347387,7.182039976119995
4000,3,13,3.483409061431885,3.4875199127197267,-0.0011801230390530225,7.188483238220215
4000,3,14,3.483409061431885,3.483465576171875,-1.6223974558644095e-05,7.184752702713013
4000,3,15,3.483409061431885,3.4833388900756836,2.0144449004906246e-05,7.183925628662109
4000,4,0,3.483409061431885,3.48327543258667,3.836151392452917e-05,7.182905435562134
4000,4,1,3.483409061431885,3.483374586105347,9.897007767392597e-06,7.184811353683472
4000,4,2,3.483409061431885,3.4834883403778076,-2.2759011222803875e-05,7.184250831604004
4000,4,3,3.483409061431885,3.483624668121338,-6.189531164754135e-05,7.185024976730347
4000,4,4,3.483409061431885,3.4835708141326904,-4.643517254302884e-05,7.1854188442230225
4000,4,5,3.483409061431885,3.484536361694336,-0.00032361983406790554,7.187283277511597
